,Country Name,Country Code,Indicator Name,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
130,Libya,LBY,GDP per capita (current US$),6446.93313558656,5892.462255701479,5161.68334189342,5537.18381611161,5999.02665056973,5244.8803103149,6821.312519333511,7145.62849363423,6269.580123126279,3705.4426381076396,4676.96750257125,5806.083603585649,8171.3616508288405,9344.98751794529,11308.566605796399,14396.048648510601,10296.973527599599,12120.562169206201,5602.549434254921,13209.140780978101,10571.850763283699,6631.529047259511,4695.2730939977,5125.67528336766,7998.02881906883
131,St. Lucia,LCA,GDP per capita (current US$),4004.25176878198,4130.93257998062,4355.49564403499,4444.15039317861,4480.558051068289,4814.861125920321,5000.48212688238,4996.2677602514395,4693.86154595693,4684.10461700097,5117.8591508905,5504.478929491279,5810.1772972423905,6856.98688465198,7636.49603168277,7577.20959347245,7384.859301185849,8007.69648429285,8270.54175764425,8218.053212076149,8481.89052082938,8796.69108007004,9306.35886837708,9364.821524611429,9574.30249578155
132,Latin America & Caribbean,LCN,GDP per capita (current US$),3325.83066640213,3762.53268478245,3943.9493020218397,4200.17651224327,4537.45196631696,4507.30337170019,4006.30729264502,4357.889343172849,4204.4419565494,3722.0215279480103,3752.86794993431,4269.0647717947995,5098.35499726172,5898.30982358422,6861.169689299829,7874.256572057671,7307.88139368218,8954.19819302655,10062.8442785852,10047.0907170433,10176.510110478599,10258.3674339686,8723.02670884091,8406.715810612479,9244.40759700331
133,Least developed countries: UN classification,LDC,GDP per capita (current US$),257.180999186971,233.411909807466,259.02068601984297,277.780467015145,286.60052657593104,281.142693595678,277.25974201961003,306.76784951331297,284.636111989029,299.523351820088,330.573524815751,370.98987383383695,424.490994681453,487.746280897913,579.6430870689289,705.746937393186,703.251195404408,779.383568243235,871.917779762747,904.2011267094659,958.896926432956,1011.20897808714,970.423910856363,949.237733488829,1060.00778889814
134,Low income,LIC,GDP per capita (current US$),274.216817392022,219.614599892135,243.10606041128602,268.417450595682,272.557568514837,269.14118970603,266.56084082135897,302.91803586082904,278.037883742839,289.76449989172403,306.113686485953,341.458197281152,384.731491417241,422.44670933484804,490.255084877238,579.2438883541561,592.078305491873,628.509570516666,694.9390147218891,733.572011155157,780.3161538920401,817.0529911133009,761.645110283475,702.750493157562,750.433044360923
135,Liechtenstein,LIE,GDP per capita (current US$),55921.13686198361,64156.7010598225,78761.76159792549,79937.2147622405,72190.7905862245,76641.055196248,81116.43916511111,74624.5599589883,74005.01044823621,79035.5347913764,89469.75086745119,99848.6150412484,104994.018301942,113983.16776211,130267.243270796,142973.83089993,125945.00962441,141165.082856705,158283.07625958198,149295.646043634,173528.150454463,179308.075615568,168146.015281103,,
136,Sri Lanka,LKA,GDP per capita (current US$),576.659274878361,647.440540364366,714.068677517709,756.458066638405,816.8164857860891,850.5318591456701,838.622394421931,869.495692083353,832.7451401996941,867.6360436681,982.641882183568,1066.58848423983,1250.00479113413,1437.07135458779,1633.0083690415197,2041.29065505703,2095.53147595189,2808.54596562183,3213.87453874078,3350.61103586406,3609.14289485496,3820.67818475378,3842.16385988701,3857.3963632497707,4065.22487411082
137,Lower middle income,LMC,GDP per capita (current US$),445.00544223979205,476.516789962568,525.183969819497,565.072430369425,571.671229492044,503.835980810216,538.399525122762,557.469980574461,552.3503822539769,583.238008890445,660.015601758049,742.753630885166,843.283153880893,989.477916751442,1201.1504715553501,1327.7411611672699,1341.6723493296902,1675.1265610605099,1867.69045420345,1927.65573946659,1978.6031757554397,2051.22042561815,2003.5018002632603,2059.58486067189,2188.00430499814
138,Low & middle income,LMY,GDP per capita (current US$),860.8419233737931,918.3800316510969,1017.1603639560199,1095.8670358940599,1141.18744525123,1086.5882770733,1045.85318317446,1130.8229736709,1130.3181902098,1170.68822215099,1298.4425845302699,1517.2619286046302,1783.9839720260002,2092.7980740160897,2562.5158028096803,3034.6168321539003,2929.00247219933,3530.08872088937,4112.27346427435,4332.95953720525,4534.80746369509,4648.93361539711,4333.70502795329,4299.17384090974,4654.583479378621
139,Lesotho,LSO,GDP per capita (current US$),491.420534143218,506.99777839124397,568.816383775527,529.3669606613649,551.241058810051,506.99460489687203,493.24937740058897,474.81979060038805,437.819015426502,407.80939071857,603.636278327567,781.514595393181,862.946308366279,915.775748629971,918.540696236012,935.3941390756979,924.105932063372,1169.26784178666,1350.67765339316,1281.62055793461,1193.00420021422,1218.47109398034,1152.31679631028,1039.70330251141,1181.81175872882
140,Late-demographic dividend,LTE,GDP per capita (current US$),1125.54301649013,1275.2795489226598,1541.05884304306,1682.46149047756,1744.6083064899499,1664.31354228172,1524.7574000078303,1662.0549850643697,1705.4438653325599,1794.17391207817,2032.5580245103,2427.81255847387,2912.35213640302,3492.71516732592,4373.85541299497,5404.49778816595,5191.821865989221,6191.21276068519,7504.633481168309,7979.29920070313,8551.16196070215,8805.48555247287,8203.44179816142,8155.012927483051,8977.54185182393
141,Lithuania,LTU,GDP per capita (current US$),,,2168.79609901209,2328.1538078313397,2830.73753338088,3166.89564814117,3113.5464279561897,3297.35470084107,3530.14733731891,4146.98792783931,5505.535668831099,6706.966998439279,7863.162008651659,9240.642547974408,12297.9153480396,14961.568175918701,11837.3910271086,11984.8685698823,14357.7352289471,14341.1816279932,15693.7867282599,16545.1226673996,14289.1205692355,14912.6865427932,16680.6780952339
142,Luxembourg,LUX,GDP per capita (current US$),41479.0872043957,45481.8922019757,52831.252366067405,52571.9349918208,47042.347107788206,47584.4643916109,51654.4027951819,48735.995492187,48179.4208526047,52930.6411522641,65445.885030740705,75716.3510789884,80289.696409954,89739.71169613009,106018.492790674,114293.84332087,103198.669312625,104965.30607826699,115761.507705096,106749.013622989,113625.13289956,119225.38002277301,101446.78630318199,100738.684223143,104103.036746518
143,Latvia,LVA,GDP per capita (current US$),,,2329.27085390582,2429.59108523599,2682.3164526783,2977.14877212025,3151.3258016971004,3352.7312961928,3572.80513022012,4132.34920689811,5134.90569397268,6351.08012547156,7558.742006229229,9667.97570008021,14044.0158891923,16348.53120679,12219.3737898048,11326.219474624299,13702.6894696051,13822.8055940347,15032.282013148899,15716.369067201102,13639.694119796299,14070.4226525952,15594.2860155406
144,"Macao SAR, China",MAC,GDP per capita (current US$),15189.9807215212,16578.061837498797,18139.1962295726,18097.4006118392,17957.946379676203,16451.3386377369,15505.278745186699,15702.8555275752,15547.873527548401,16312.6377158653,17809.5981547644,22453.192345637202,25058.5359342937,29979.8544741413,36402.5605083473,40667.8842333195,40881.3806423831,52374.7944457228,66813.3497409986,76496.3661850194,89524.8443607146,94004.3898288491,75484.2865809425,74017.1847105799,80892.8213291687
145,St. Martin (French part),MAF,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,
146,Morocco,MAR,GDP per capita (current US$),1195.5953221681698,1322.8704000560099,1428.0661823296803,1556.78638736535,1393.2241492985002,1469.03194509681,1444.98905464046,1332.3823579804,1336.77537620669,1413.75717607014,1721.97386302934,1948.8122747998102,2013.75555926972,2191.4785674735604,2494.35355249125,2884.94776014542,2861.5540046668298,2834.20471989688,3039.91601555658,2904.7467277320898,3111.7628865410197,3160.25085089016,2864.09291462974,2892.7755605473603,3007.2428772432104
147,Monaco,MCO,GDP per capita (current US$),85421.7258336278,89404.0733210319,101993.12237433199,101328.79462279301,90882.92188317349,93093.258537093,91383.94049261311,82534.873766793,82552.5674525451,89061.0506658065,108978.489682171,123382.01490346699,126655.59808173901,135535.002415069,170156.694367875,192989.18952650102,152111.59802692698,144246.368774966,162009.877819276,,,,,,
148,Moldova,MDA,GDP per capita (current US$),,,476.98737948533096,462.172007597506,528.177762986236,448.841362219815,321.02679648144,354.003731878172,407.730243187074,458.67781683631205,548.2896866905011,720.940932072135,831.2052862105741,950.648204362747,1230.4346847203199,1695.97281114375,1525.52611882763,1631.5358317953198,1970.5713725333603,2046.5367866510899,2243.979662444,2244.7637624833396,1832.4990518988,1913.2403674617399,2289.87771873439
149,Madagascar,MDG,GDP per capita (current US$),265.934507379578,227.83690548223598,234.49405820789602,287.35655959388697,247.129410232435,252.46520580368698,243.252751462484,245.939065850803,278.55570317667195,262.285948115462,316.799896490486,245.12358758326198,274.819702299258,292.150744287583,377.848292823497,470.733254004499,415.689322591492,412.730934137725,454.96346397643305,443.906100111531,461.723072174234,452.463192574895,402.088311769817,401.742265413689,449.722381894452
150,Maldives,MDV,GDP per capita (current US$),1329.4067959356698,1432.5165460662197,1570.31570504901,1736.73519514906,1923.0861881711498,2006.2569096568102,2146.7180367922197,2226.7217290737804,3031.6999395948496,3047.59190870453,3481.4352143301503,3952.1219835514794,3648.7800546362396,4811.66746787284,5559.50683172405,6583.45124965947,6615.76377781727,7100.405899101809,7395.68779981626,7473.195629491079,8291.485294941971,9056.65343979878,9575.770700448531,9871.90691107088,10535.7947047119
151,Middle East & North Africa,MEA,GDP per capita (current US$),2222.97313476238,2268.63382112802,2468.9320403279503,2738.7831892292,2784.09625766732,2651.42956306548,2784.78417060885,3048.23700932161,3003.17722990159,2936.0799050482897,3245.97395485724,3716.4943160666103,4384.91533320469,5026.6665515765,5833.36203329509,7117.49229872135,6229.030788399499,7126.771932638349,8276.27294094962,8832.06922635474,8602.50055385167,8471.517876702841,7323.031083362192,7195.352316695959,7349.947863353721
152,Mexico,MEX,GDP per capita (current US$),5526.86050703677,5715.409998603211,3828.7170228794503,4294.97898334837,5143.961120073879,5327.81190127662,5984.34106789082,6959.388717014879,7341.882477822991,7398.80102021328,6903.94918769848,7310.96163086246,8089.40903640424,8859.71535391932,9412.82793948646,9765.71680588736,7792.2478283438595,9016.45781179769,9912.58204257781,9940.46882245558,10400.5631082042,10580.9724723667,9290.76062857618,8443.69192417663,8902.83082294794
153,Marshall Islands,MHL,GDP per capita (current US$),1987.31218030691,2136.84626791893,2356.7578163285298,2156.72846831774,2056.2001857153896,2093.4443909484803,2073.3673841663604,2126.91385954485,2206.6975835042103,2391.4854864066897,2434.71486683552,2522.0762760686703,2649.67054077418,2763.7390068743,2891.9289564033197,2925.9776322341,2917.00114678899,3146.76394849785,3297.55814396102,3516.89991075328,3614.1306612619105,3461.7811637490995,3390.91029173114,3665.2074774808702,3753.25629303367
154,Middle income,MIC,GDP per capita (current US$),916.429427892744,984.8205176655231,1091.7333821848401,1176.66542677492,1227.0060877973801,1168.45976676149,1125.00837929065,1216.23164295754,1219.28274641053,1264.0550061791198,1405.12374008427,1645.52989952591,1938.9182961884803,2280.4885480279104,2798.94509008716,3319.4235607081896,3205.37601237076,3876.3442954412394,4525.48498222521,4774.64037560799,5002.503212236379,5133.5859177799,4792.11849230798,4766.3701374552,5169.12926646914
155,"Macedonia, FYR",MKD,GDP per capita (current US$),1285.3624258848401,1706.24468341229,2243.4745289336397,2222.81312786738,1868.03061142273,1774.8220366342002,1814.51252257238,1854.14595610107,1815.92009071121,1961.20373553606,2408.8001100553197,2762.5617013497,3037.7545847471997,3325.61324190164,4036.1402372203706,4793.29295892064,4543.89024355919,4542.9041044918295,5064.04110600499,4698.6894759834995,5211.49920049925,5469.21789842179,4834.13672297387,5163.250253194121,5442.60994435418
156,Mali,MLI,GDP per capita (current US$),309.515077974667,222.576797891642,281.788681118459,282.08134399160997,266.668046992599,281.322127435061,322.538680004667,269.348382916517,306.847323728709,334.202401590128,391.79128007068704,439.35729244757897,487.940255637836,521.642579626446,595.636831880323,689.6784227571479,697.015312357325,708.370763247419,835.0889097597479,777.347686759476,803.8935756794051,848.227948548031,749.950157148436,779.944843827232,824.5162257353439
157,Malta,MLT,GDP per capita (current US$),7296.31014355389,8000.518004522321,9114.35806521342,9397.80091834724,9679.88285697775,10183.6759897077,10648.9888960115,11039.056507451101,11021.786355464099,11843.9390200563,13689.989987991,15109.054968395902,15835.346668788301,16671.567199263798,19375.569601363,21928.700674056203,20675.582586206398,21087.794693103602,22840.202129250498,21926.060395738703,23816.6669706827,25851.6593323431,23759.0283363881,24770.806573823702,26945.983882114702
158,Myanmar,MMR,GDP per capita (current US$),,,,,,,,193.187480441924,138.924927549498,143.77600512000402,219.782325975816,219.815668810498,247.242700620686,296.900728388917,410.450000139333,643.951370288554,741.077711590194,987.73658320217,1186.42393738945,1175.56178795298,1171.46447748189,1260.4224108753199,1138.99227090869,1195.51537205875,1298.88198869632
159,Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),1191.69391083724,1196.31540660781,1335.91984271613,1519.3528270345598,1528.50252301509,1520.54700436751,1578.0996674596302,1605.8813874233801,1634.0197364454502,1558.75896844615,1728.3204291139402,1968.0140298351603,2277.98670302744,2599.9014143936897,3156.32827528912,3818.38402388057,3629.5696989142402,4122.74486759566,4588.71035222723,4963.47908773346,4577.0323114584,4424.00572275748,3905.9582907868103,3865.6810552567604,3768.7318362971
160,Montenegro,MNE,GDP per capita (current US$),,,,,,,,1627.0726330439402,1909.5987018617898,2106.6350684523,2789.15906483509,3380.16512135859,3674.6179242796998,4425.680912910129,5976.391922117671,7367.751909108821,6727.10776676969,6682.28115774575,7318.74244854117,6586.7192089878,7186.431924061809,7378.341021527041,6514.27269528653,7028.94013201519,7669.571906494921
161,Mongolia,MNG,GDP per capita (current US$),339.519986812731,405.971811490783,631.914865343192,580.911094891204,505.602915979188,477.34972935795304,445.006943416605,474.213336086127,524.014592388925,571.501883026268,646.056129497955,797.8377432266079,998.822667102654,1334.65189612629,1634.0814313969,2139.62563086411,1717.89876129974,2650.3536483043804,3769.5952691587895,4368.0822475510795,4385.37935468846,4181.5833128422,3946.96207454865,3694.0825523463704,3735.1643023542897
162,Northern Mariana Islands,MNP,GDP per capita (current US$),,,,,,,,,,18672.8327734392,18376.790958440903,18427.4248815924,16644.703815261,16048.502139800301,15761.262245223701,16350.0548484268,14279.555986636498,14681.023078053799,13628.0816569367,13980.4162478127,14508.845954548799,15513.6961151502,17020.5779334501,22572.378823401097,
163,Mozambique,MOZ,GDP per capita (current US$),163.614393660182,161.70488090440398,160.017617695495,216.87542834793499,253.109647779986,284.373291018735,301.539471988763,277.648659095599,256.44148719841303,262.884055131003,283.891158779196,336.331814516981,369.154535872339,385.756714147082,422.14615733416395,503.127710872855,463.852617981066,419.225814942685,526.531351664068,566.051387255338,605.985608081366,623.286753930288,528.312559745128,382.069457028432,415.71771665435097
164,Mauritania,MRT,GDP per capita (current US$),568.2107979442401,581.909834272112,608.186974686299,601.7734653778,567.222846598322,539.425359834469,534.7159444252629,477.476102358603,464.229758018367,460.954232181985,528.580661340667,602.547285983233,697.745286443756,944.1304850527811,1013.3101489158901,1167.5357334384598,1046.83793458917,1203.38366252431,1393.2617336338099,1364.2839258408999,1450.57794904371,1326.66865421644,1158.25637052423,1101.9015292175802,1136.76397506006
165,Mauritius,MUS,GDP per capita (current US$),2973.79782099643,3197.3310236795696,3599.55520192961,3899.43519244996,3646.6306259900102,3593.2340808954705,3651.23228647976,3861.03241429329,3792.1821524998704,3957.51290571479,4623.3476417455495,5229.87673823095,5116.04542383956,5695.96932704928,6574.6543381149295,8030.063005373041,7318.12640972422,8000.376431821541,9197.026971520609,9291.22761861899,9637.002650009581,10153.9382184867,9260.44730250635,9681.618566896741,10547.216834725301
166,Malawi,MWI,GDP per capita (current US$),212.24551934150398,120.62932439918,141.027906130914,225.626284719189,256.527676239355,163.533501154959,160.799028762323,153.25950867537202,146.761539725235,290.979897687755,260.105251697695,274.225629402118,280.367384226713,297.69712112590196,320.222727439819,372.842677955877,420.737965737717,458.868174427665,512.125405055438,374.501880192755,332.922303904319,354.72539608893095,362.65754435230497,300.307665115766,338.483642385459
167,Malaysia,MYS,GDP per capita (current US$),3431.37018621896,3726.34066695431,4328.00001769299,4797.29137097841,4637.32048099747,3263.52098300351,3493.46522940349,4045.17047135901,3915.1150459563796,4167.36438653514,4463.67589342594,4955.47774271198,5593.82299540355,6222.9829548197495,7269.171140420141,8513.6295414071,7326.744434864591,9071.35698672103,10405.120619133,10779.5075072926,10882.2891042102,11183.729432082,9648.553455159119,9508.237749643,9944.904300185759
168,North America,NAC,GDP per capita (current US$),25822.0803876124,26988.8344390296,27968.729209591802,29189.8461901225,30604.986587724703,31761.2416063396,33397.9809096259,35242.0641955061,35942.436272971805,36794.8536066037,38550.0798996021,40948.2341842791,43514.081922587204,45849.040821121904,47723.7274691787,48232.3100078821,46394.3848463695,48291.0744258176,50027.5781888767,51561.4595541098,52751.7989855037,54295.3424183322,55153.2152676874,56058.6435185504,58070.0661365043
169,Namibia,NAM,GDP per capita (current US$),2063.1480602548,2263.4002950540603,2381.64543505614,2311.9637902180802,2332.3835781236603,2113.4427745553103,2055.36497452202,2057.9950568159,1834.2940863169897,1713.04759416001,2482.36862034148,3288.25737348461,3573.14638676586,3881.2095346653996,4202.510968116389,4029.06506054848,4153.49788528146,5191.58308141444,5600.971391632329,5749.4047524812,5490.04131391061,5392.71242089285,4852.092267302671,4560.70206009082,5227.18000967398
170,New Caledonia,NCL,GDP per capita (current US$),16640.8023536798,16037.0252427091,18721.0564384262,18257.2150489301,16341.5873485558,15387.8695836451,14611.832803213301,12579.595105586399,,,,,,,,,,,,,,,,,
171,Niger,NER,GDP per capita (current US$),181.690380262063,170.809408487813,198.452809633852,202.421403840517,181.29553530599898,196.72502412284302,184.346476644865,158.405597226702,165.250724657477,177.82083837682202,215.80504077876898,232.566157436879,250.038373081288,258.04638728388403,292.55961997282503,354.81859978623004,341.289461776604,348.151510969273,375.58198660135,391.51548786727204,416.13994238010696,429.790998752324,364.443722751495,367.955985946299,378.060307656456
172,Nigeria,NGA,GDP per capita (current US$),153.646719233243,171.66974626896,264.295634183588,315.967071314232,315.552229113091,274.987391068065,300.60900754637004,379.119326364064,351.799666599418,459.457211749486,512.650718995388,648.815085228871,807.893873798136,1019.7432861106199,1136.82964486179,1383.89335369553,1097.66142189639,2327.3206695739104,2527.94200278768,2755.2977874067797,2996.96430245373,3221.6781157513897,2655.15797711367,2175.67344162233,1968.55768113599
173,Nicaragua,NIC,GDP per capita (current US$),396.797131954243,854.549904948348,897.715811100405,916.5187095130431,917.128840055943,951.873352253736,981.020489221981,1016.02074305227,1043.6007578695599,1010.14727701461,1015.5653137283801,1091.50515662464,1175.11622496757,1240.99261674457,1344.30187125334,1518.8053855473001,1464.4977535686999,1526.4979380617801,1682.95792434336,1792.0380448462,1847.1980486856799,1975.46470748978,2073.49793802454,2143.9258927204396,2221.80644458727
174,Netherlands,NLD,GDP per capita (current US$),22827.300043158702,24331.7540182404,28884.713522243397,28698.6660159512,26404.986730145,27533.6067928156,27951.734289322998,25921.1279408277,26584.121690627202,28817.3232079888,35245.1640746805,39954.6422157907,41577.160088375495,44453.971194621205,51241.315617016604,56928.82047568059,51900.340094845305,50338.2548273725,53540.6053553521,49474.705606422,51574.489418462,52157.4068701887,44746.334048523604,45637.8867460287,48223.1554941825
175,Norway,NOR,GDP per capita (current US$),27963.6652188271,29315.8419070199,34875.1973878148,37321.4433901355,36628.517415574104,34788.7785642698,36371.3957875661,38146.7153917477,38549.5893413937,43061.150381241605,50111.654449452195,57570.26916019429,66775.3943971756,74114.697150083,85170.86216621571,97007.9418918692,80067.1766382996,87770.26684434009,100711.224780553,101668.17065865199,103059.24822759,97199.9190963458,74498.13763927,70890.0355687386,75504.5662551423
176,Nepal,NPL,GDP per capita (current US$),180.10974595055,194.889067648694,205.693841429967,206.433006590964,219.684466028359,212.468946506911,215.98059212175,231.42550039065603,248.618353877275,246.30756205641202,253.72004124068198,287.400105577955,317.089198005742,348.631453417498,393.884351771306,473.844440907314,480.72009086822,592.1835216420141,692.116684217348,681.792586817722,688.617278796698,706.2386976810719,747.1604623558569,729.122251498504,835.079846579319
177,Nauru,NRU,GDP per capita (current US$),,,,,,,,,,,,,,,2042.86563814219,3954.31510252231,4453.58993717452,4912.59955837279,7233.946608937758,10099.422002421099,10036.1832050216,9872.638313649959,8052.888385466591,7821.2989176990295,8343.8279994234
178,New Zealand,NZL,GDP per capita (current US$),13076.540546606999,15235.9560264306,17400.239374931298,18794.436039393,17474.0203151599,14738.583537231101,15322.2238340267,13640.988889806202,13882.8568268586,16874.1874918196,21913.708171996102,25420.070413486497,27750.7248353584,26671.3294177179,32510.082699939197,31287.7786475125,28201.2322839936,33692.0108346543,38426.5508077771,39970.256244503704,42949.326841702205,44560.640369404806,38649.3784975761,40331.9591048227,42940.5782879727
179,OECD members,OED,GDP per capita (current US$),19603.720489209198,20781.3414514365,22730.5772681561,22755.2344249336,22249.3367542316,22324.0221724424,23291.0662687042,23625.0516327221,23246.079689117403,24087.795455876298,26785.859039155297,29603.545571733797,31077.4270373264,32529.871027052002,35299.6571469483,37081.9320280286,34442.0151374225,35847.5270927348,38328.361078701404,38022.610359236896,38236.2976701812,38776.3479003584,36394.7858618146,36862.7577299063,38148.769669158595
180,Oman,OMN,GDP per capita (current US$),6029.16925414696,6013.16667661053,6261.71901712896,6830.596668880689,7039.57743086552,6254.95341080814,6967.059664463779,8601.18590579376,8476.610510989209,8629.10177414089,9069.810206054659,10129.2888628425,12376.9793587916,14408.050496276499,15805.1322617934,22075.035356645498,16784.3461606049,19281.0008081038,20986.084956321898,22134.801371231402,21268.836258221298,20469.1386524373,16406.7116182533,15102.382305353402,15668.3666272179
181,Other small states,OSS,GDP per capita (current US$),3130.65037524237,3223.14258023826,3631.5459269457106,3769.7643082835207,3868.1813744089295,3726.3849831358702,3936.6230614317205,4377.816309787199,4273.62581036627,4524.567826185539,5500.29382285833,6698.64467205724,7973.39286014777,9175.35220620796,10923.4146669801,13039.2898220985,10881.2462505413,12332.789689056699,14888.633765133101,15213.076886904099,15454.8783280927,15543.247220545,12676.9267311678,12142.2457736297,13134.424102389099
182,Pakistan,PAK,GDP per capita (current US$),440.929326496716,433.288583635493,493.661507955893,502.786707446748,483.652936589914,470.248929465724,465.07576614334704,533.862411433568,510.656815730852,499.860003292353,563.5943419658261,649.804823293709,711.469946269738,873.77027271847,950.432793144075,1039.31208844269,1006.60399914224,1040.14226787636,1226.21531390333,1261.2089674342199,1272.44106100063,1316.9809658343402,1428.63762767431,1442.28584033183,1547.8534136692901
183,Panama,PAN,GDP per capita (current US$),3339.8381682083195,3489.06531335606,3494.43693356645,3529.78531968885,3741.24275869753,3974.65065748089,4082.6145826076204,4060.299035061,4046.3728329499104,4126.140670918449,4267.1357801103995,4591.89277638666,4916.54886029428,5348.5183989528,6165.945057149979,7154.144280242579,7575.780643881559,8080.8382250656205,9354.97941896261,10715.7166112987,11879.7565274842,12787.306204479199,13684.1308015698,14332.9724780057,15087.681632718799
184,Peru,PER,GDP per capita (current US$),1516.46671174461,1900.2245347794897,2217.7846813805604,2260.6377334442,2342.06999001517,2202.46122609564,1963.41056719703,1996.71968884026,1981.2436534769897,2059.19295785758,2180.25099664519,2448.14389900826,2754.7800290037703,3171.4980560157105,3611.21047037166,4208.878011067721,4166.09338685329,5022.49319096369,5771.565878152211,6387.78528050603,6583.11624846311,6492.053208218969,6053.112414929239,6031.36609086896,6571.92864469964
185,Philippines,PHL,GDP per capita (current US$),815.7221675879449,939.1559311595081,1061.347868272,1159.58929180041,1127.00371646542,966.7084854573599,1087.2373479458302,1038.9110175558098,957.2807496951821,1000.0681684301401,1010.5531979653599,1079.03718239124,1194.69711595643,1391.77229165314,1672.68541144595,1919.46620791099,1825.34153963381,2129.49924654605,2352.51815590684,2581.81854799715,2760.2891460820097,2842.93835295284,2878.33837046989,2950.91390303711,2988.95270336383
186,Palau,PLW,GDP per capita (current US$),,,,,,,,7549.929595827901,8010.81220366935,8274.174925922141,7754.918781725891,8289.53746717835,9277.780568672759,9396.60203877673,9600.30324120103,9731.327862368991,8980.42965293481,8932.28138739619,9379.48929559687,10338.0624337605,10768.1309751434,11641.2392149426,13767.516910935701,14077.0962191322,13417.2902572599
187,Papua New Guinea,PNG,GDP per capita (current US$),1069.52688371064,1153.4773715649,947.2407106639849,1026.4560963910499,957.653052874574,716.1813521708431,640.282045841137,631.945335105829,539.003198730412,511.659733149432,588.3503924478659,637.368665373259,770.564878330253,1283.77036425584,1440.1303040368302,1719.51632741897,1672.49090786895,2004.8181117508898,2474.06184613921,2865.873252112,2800.1690288490995,2973.27054935779,2605.9459691666198,2461.9456362564497,2555.8531616211803
188,Poland,POL,GDP per capita (current US$),2497.19524116689,2874.8253108452004,3682.7912152665203,4140.983541141421,4116.926242828211,4510.413117059989,4389.976415342079,4492.7276035593795,4981.1986188017,5196.93292103894,5693.377763225971,6681.17881781198,8021.003655337259,9038.73084652356,11255.4366982999,14001.4468819804,11527.5932279825,12599.5335818707,13893.509259001,13145.539262786499,13781.0626053813,14342.4020166467,12566.4834429716,12415.0432922899,13811.664243680802
189,Pre-demographic dividend,PRE,GDP per capita (current US$),307.76729486648,272.481243653952,322.416006166686,347.782826030292,353.627137447652,340.670057806087,335.814644844368,381.09702582337997,351.127212259092,402.57773698962797,452.381336407666,534.345316831182,642.995836108124,782.8165325025709,931.2314604972,1157.3608834525,1019.54072940285,1368.3817323833,1540.4928791499801,1644.55241252984,1748.45663133452,1810.4977016972198,1528.43041880008,1372.800996555,1434.17969509772
190,Puerto Rico,PRI,GDP per capita (current US$),10212.2767630564,10876.4188239898,11579.184996998501,12173.163688986,12817.6449621352,14304.404986801499,15220.991342026698,16192.126971963798,18123.198701991798,18731.4593897378,19557.120249235802,20988.9923326534,21959.322696986,22935.9411586313,23664.8823485096,24898.338840043798,25768.7360476525,26435.7401871545,27278.8748949366,27944.733893742403,28513.1657351067,28981.457330586603,29697.1619931838,30833.3724739617,
191,"Korea, Dem. People’s Rep.",PRK,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,
192,Portugal,PRT,GDP per capita (current US$),9535.594849108678,9978.30193697855,11782.521478967801,12185.0638930534,11578.441514986202,12202.6914067704,12474.8180820119,11502.3968126428,11729.146162981102,12882.288973030802,15772.7333950542,18045.588099483302,18784.9484992149,19821.444626863202,22780.0584505513,24815.608835662202,23063.9716141302,22538.654077348197,23196.1837500759,20577.4026375899,21618.7353389663,22077.5361325219,19252.6349536042,19871.7189725955,21136.2972102005
193,Paraguay,PRY,GDP per capita (current US$),1596.14487945934,1692.23853307079,1903.46919308165,2009.65031529983,2000.91108095915,1773.23988599659,1614.90310587085,1545.62642252867,1417.26058181638,1148.2298822819198,1174.77934652545,1408.5279764535098,1507.1456910309303,1809.71053905674,2312.1929257754896,3059.99218354667,2599.59625853891,3225.59175373637,3988.0118937838,3855.5377349099895,4479.90585798851,4712.822735627899,4109.36772421106,4077.7420711512605,4365.52616174354
194,West Bank and Gaza,PSE,GDP per capita (current US$),,1201.58154213882,1326.56285737146,1317.46675131385,1389.16497137651,1465.04605685868,1499.4921765701902,1476.17185000238,1335.55319529359,1156.21747345769,1257.69857009689,1337.56572430673,1455.1878751811498,1441.46170046742,1575.56340027289,1855.45702045882,1963.20151865719,2338.71987682303,2664.95138463952,2787.16973802917,2992.20099455427,2960.77800405245,2865.80510851865,2949.6880853754496,3094.72574681783
195,Pacific island small states,PSS,GDP per capita (current US$),1681.46635525346,1907.14525031522,2025.04663872722,2139.7254711729997,2106.02159418261,1777.0284141865802,1920.09043730191,1753.43301901743,1697.6799831423998,1767.0919743947,2048.07289677345,2339.11655404918,2540.13952058197,2638.50248339754,2858.2584686339897,3040.9634803890503,2643.08239851685,2896.7500443558697,3401.0633871000605,3586.7542808792205,3670.61853342044,3776.8445599772294,3640.27133730497,3778.8293239861796,4004.3839085548707
