,Country,Year,Num of Systems,RMax,RPeak,Total Cores,GDPpC,HDI,Q1,Q2,Q3,Q4,Top10,Cluster
516,Country: Hong Kong,Year: 2013,Num of Systems: 9,RMax: 8,RPeak: 8,Total Cores: 7,GDPpC: 7,HDI: 3,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 9,cluster_2
517,Country: Spain,Year: 2013,Num of Systems: 8,RMax: 5,RPeak: 5,Total Cores: 6,GDPpC: 8,HDI: 8,Q1: 3,Q2: 4,Q3: 4,Q4: 3,Top10: 3,cluster_2
518,Country: Finland,Year: 2013,Num of Systems: 8,RMax: 8,RPeak: 9,Total Cores: 9,GDPpC: 4,HDI: 4,Q1: 9,Q2: 10,Q3: 9,Q4: 9,Top10: 8,cluster_2
519,Country: Israel,Year: 2013,Num of Systems: 7,RMax: 9,RPeak: 7,Total Cores: 8,GDPpC: 7,HDI: 7,Q1: 8,Q2: 9,Q3: 9,Q4: 10,Top10: 8,cluster_2
520,Country: Ireland,Year: 2013,Num of Systems: 7,RMax: 9,RPeak: 9,Total Cores: 9,GDPpC: 3,HDI: 5,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
521,Country: Taiwan,Year: 2013,Num of Systems: 10,RMax: 9,RPeak: 9,Total Cores: 9,,,Q1: 6,Q2: 5,Q3: 6,Q4: 6,Top10: 6,cluster_2
522,Country: Denmark,Year: 2013,Num of Systems: 10,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 2,HDI: 1,Q1: 7,Q2: 8,Q3: 9,Q4: 8,Top10: 7,cluster_2
523,Country: Austria,Year: 2013,Num of Systems: 10,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 4,HDI: 6,Q1: 8,Q2: 8,Q3: 8,Q4: 7,Top10: 7,cluster_2
524,Country: Belgium,Year: 2013,Num of Systems: 9,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 5,HDI: 6,Q1: 7,Q2: 7,Q3: 7,Q4: 7,Top10: 6,cluster_2
525,Country: Japan,Year: 2014,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 6,HDI: 5,Q1: 2,Q2: 1,Q3: 2,Q4: 1,Top10: 2,cluster_2
526,Country: France,Year: 2014,Num of Systems: 1,RMax: 2,RPeak: 2,Total Cores: 2,GDPpC: 5,HDI: 7,Q1: 1,Q2: 3,Q3: 2,Q4: 2,Top10: 1,cluster_2
527,Country: United Kingdom,Year: 2014,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 5,HDI: 4,Q1: 1,Q2: 1,Q3: 1,Q4: 2,Top10: 1,cluster_2
528,Country: Germany,Year: 2014,Num of Systems: 2,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 4,HDI: 2,Q1: 1,Q2: 1,Q3: 1,Q4: 1,Top10: 1,cluster_2
529,Country: India,Year: 2014,Num of Systems: 3,RMax: 4,RPeak: 4,Total Cores: 4,GDPpC: 10,HDI: 10,Q1: 4,Q2: 2,Q3: 1,Q4: 1,Top10: 4,cluster_2
530,Country: South Korea,Year: 2014,Num of Systems: 3,RMax: 4,RPeak: 4,Total Cores: 4,GDPpC: 8,HDI: 7,Q1: 4,Q2: 4,Q3: 3,Q4: 4,Top10: 4,cluster_2
531,Country: Russian Federation,Year: 2014,Num of Systems: 2,RMax: 3,RPeak: 3,Total Cores: 3,GDPpC: 9,HDI: 9,Q1: 8,Q2: 7,Q3: 4,Q4: 2,Top10: 9,cluster_2
532,Country: Australia,Year: 2014,Num of Systems: 2,RMax: 3,RPeak: 2,Total Cores: 2,GDPpC: 2,HDI: 1,Q1: 3,Q2: 3,Q3: 5,Q4: 6,Top10: 2,cluster_2
533,Country: Switzerland,Year: 2014,Num of Systems: 4,RMax: 2,RPeak: 2,Total Cores: 2,GDPpC: 1,HDI: 1,Q1: 5,Q2: 6,Q3: 7,Q4: 7,Top10: 5,cluster_2
534,Country: Canada,Year: 2014,Num of Systems: 4,RMax: 5,RPeak: 6,Total Cores: 5,GDPpC: 3,HDI: 4,Q1: 2,Q2: 2,Q3: 4,Q4: 5,Top10: 2,cluster_2
535,Country: Sweden,Year: 2014,Num of Systems: 5,RMax: 4,RPeak: 4,Total Cores: 5,GDPpC: 2,HDI: 3,Q1: 5,Q2: 6,Q3: 7,Q4: 7,Top10: 5,cluster_2
536,Country: Netherlands,Year: 2014,Num of Systems: 4,RMax: 6,RPeak: 5,Total Cores: 6,GDPpC: 3,HDI: 3,Q1: 4,Q2: 5,Q3: 6,Q4: 6,Top10: 4,cluster_2
537,Country: Brazil,Year: 2014,Num of Systems: 6,RMax: 7,RPeak: 6,Total Cores: 6,GDPpC: 10,HDI: 10,Q1: 6,Q2: 4,Q3: 2,Q4: 3,Top10: 6,cluster_2
538,Country: Saudi Arabia,Year: 2014,Num of Systems: 5,RMax: 5,RPeak: 5,Total Cores: 4,GDPpC: 8,HDI: 8,Q1: 10,Q2: 9,Q3: 8,Q4: 8,Top10: 10,cluster_2
539,Country: Finland,Year: 2014,Num of Systems: 7,RMax: 6,RPeak: 6,Total Cores: 7,GDPpC: 4,HDI: 5,Q1: 9,Q2: 10,Q3: 10,Q4: 10,Top10: 8,cluster_2
540,Country: Norway,Year: 2014,Num of Systems: 6,RMax: 7,RPeak: 7,Total Cores: 7,GDPpC: 1,HDI: 1,Q1: 9,Q2: 9,Q3: 9,Q4: 9,Top10: 9,cluster_2
541,Country: Italy,Year: 2014,Num of Systems: 6,RMax: 2,RPeak: 3,Total Cores: 3,GDPpC: 7,HDI: 8,Q1: 2,Q2: 2,Q3: 3,Q4: 4,Top10: 3,cluster_2
542,Country: Spain,Year: 2014,Num of Systems: 8,RMax: 6,RPeak: 7,Total Cores: 6,GDPpC: 7,HDI: 7,Q1: 3,Q2: 4,Q3: 4,Q4: 3,Top10: 3,cluster_2
543,Country: Denmark,Year: 2014,Num of Systems: 8,RMax: 8,RPeak: 8,Total Cores: 9,GDPpC: 1,HDI: 2,Q1: 7,Q2: 8,Q3: 9,Q4: 9,Top10: 7,cluster_2
544,Country: Poland,Year: 2014,Num of Systems: 7,RMax: 8,RPeak: 9,Total Cores: 7,GDPpC: 9,HDI: 9,Q1: 7,Q2: 5,Q3: 5,Q4: 4,Top10: 8,cluster_2
545,Country: Israel,Year: 2014,Num of Systems: 7,RMax: 9,RPeak: 7,Total Cores: 8,GDPpC: 7,HDI: 6,Q1: 8,Q2: 9,Q3: 9,Q4: 10,Top10: 7,cluster_2
546,Country: Austria,Year: 2014,Num of Systems: 10,RMax: 7,RPeak: 8,Total Cores: 8,GDPpC: 3,HDI: 6,Q1: 7,Q2: 8,Q3: 8,Q4: 8,Top10: 7,cluster_2
547,Country: Hong Kong,Year: 2014,Num of Systems: 10,RMax: 9,RPeak: 9,Total Cores: 9,GDPpC: 6,HDI: 3,Q1: 9,Q2: 10,Q3: 10,Q4: 10,Top10: 9,cluster_2
548,Country: Malaysia,Year: 2014,Num of Systems: 10,RMax: 9,RPeak: 9,Total Cores: 10,GDPpC: 10,HDI: 10,Q1: 10,Q2: 7,Q3: 6,Q4: 5,Top10: 10,cluster_2
549,Country: Belgium,Year: 2014,Num of Systems: 9,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 5,HDI: 5,Q1: 6,Q2: 7,Q3: 7,Q4: 7,Top10: 6,cluster_2
550,Country: Hungary,Year: 2014,Num of Systems: 9,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 9,HDI: 9,Q1: 10,Q2: 10,Q3: 10,Q4: 9,Top10: 10,cluster_2
551,Country: Taiwan,Year: 2014,Num of Systems: 9,RMax: 10,RPeak: 10,Total Cores: 9,,,Q1: 6,Q2: 6,Q3: 6,Q4: 6,Top10: 6,cluster_2
552,Country: Japan,Year: 2015,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 6,HDI: 5,Q1: 3,Q2: 1,Q3: 2,Q4: 2,Top10: 3,cluster_2
553,Country: Germany,Year: 2015,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 5,HDI: 2,Q1: 1,Q2: 1,Q3: 1,Q4: 1,Top10: 1,cluster_2
554,Country: France,Year: 2015,Num of Systems: 2,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 5,HDI: 6,Q1: 1,Q2: 3,Q3: 3,Q4: 2,Top10: 1,cluster_2
555,Country: United Kingdom,Year: 2015,Num of Systems: 1,RMax: 2,RPeak: 2,Total Cores: 2,GDPpC: 3,HDI: 4,Q1: 1,Q2: 1,Q3: 1,Q4: 2,Top10: 1,cluster_2
556,Country: India,Year: 2015,Num of Systems: 2,RMax: 3,RPeak: 4,Total Cores: 3,GDPpC: 10,HDI: 10,Q1: 3,Q2: 2,Q3: 1,Q4: 1,Top10: 4,cluster_2
557,Country: South Korea,Year: 2015,Num of Systems: 2,RMax: 3,RPeak: 3,Total Cores: 3,GDPpC: 6,HDI: 6,Q1: 4,Q2: 3,Q3: 4,Q4: 4,Top10: 4,cluster_2
558,Country: Russian Federation,Year: 2015,Num of Systems: 3,RMax: 4,RPeak: 3,Total Cores: 4,GDPpC: 9,HDI: 9,Q1: 6,Q2: 5,Q3: 2,Q4: 1,Top10: 8,cluster_2
559,Country: Switzerland,Year: 2015,Num of Systems: 5,RMax: 2,RPeak: 2,Total Cores: 3,GDPpC: 1,HDI: 1,Q1: 5,Q2: 6,Q3: 6,Q4: 6,Top10: 5,cluster_2
560,Country: Saudi Arabia,Year: 2015,Num of Systems: 4,RMax: 2,RPeak: 2,Total Cores: 2,GDPpC: 7,HDI: 8,Q1: 8,Q2: 7,Q3: 7,Q4: 8,Top10: 8,cluster_2
561,Country: Brazil,Year: 2015,Num of Systems: 4,RMax: 5,RPeak: 5,Total Cores: 5,GDPpC: 10,HDI: 10,Q1: 5,Q2: 4,Q3: 2,Q4: 3,Top10: 5,cluster_2
562,Country: Poland,Year: 2015,Num of Systems: 3,RMax: 4,RPeak: 4,Total Cores: 4,GDPpC: 8,HDI: 8,Q1: 6,Q2: 5,Q3: 5,Q4: 4,Top10: 6,cluster_2
563,Country: Canada,Year: 2015,Num of Systems: 3,RMax: 6,RPeak: 6,Total Cores: 5,GDPpC: 3,HDI: 3,Q1: 2,Q2: 2,Q3: 4,Q4: 5,Top10: 2,cluster_2
564,Country: Australia,Year: 2015,Num of Systems: 5,RMax: 5,RPeak: 5,Total Cores: 5,GDPpC: 1,HDI: 1,Q1: 2,Q2: 3,Q3: 5,Q4: 5,Top10: 2,cluster_2
565,Country: Italy,Year: 2015,Num of Systems: 5,RMax: 3,RPeak: 3,Total Cores: 2,GDPpC: 6,HDI: 7,Q1: 2,Q2: 2,Q3: 3,Q4: 3,Top10: 2,cluster_2
566,Country: Sweden,Year: 2015,Num of Systems: 6,RMax: 5,RPeak: 5,Total Cores: 6,GDPpC: 2,HDI: 2,Q1: 5,Q2: 6,Q3: 7,Q4: 7,Top10: 5,cluster_2
567,Country: Finland,Year: 2015,Num of Systems: 7,RMax: 6,RPeak: 6,Total Cores: 7,GDPpC: 4,HDI: 4,Q1: 7,Q2: 9,Q3: 8,Q4: 9,Top10: 7,cluster_2
568,Country: Netherlands,Year: 2015,Num of Systems: 7,RMax: 7,RPeak: 7,Total Cores: 7,GDPpC: 2,HDI: 3,Q1: 4,Q2: 5,Q3: 5,Q4: 6,Top10: 3,cluster_2
569,Country: Spain,Year: 2015,Num of Systems: 6,RMax: 7,RPeak: 7,Total Cores: 6,GDPpC: 7,HDI: 6,Q1: 3,Q2: 4,Q3: 3,Q4: 3,Top10: 3,cluster_2
570,Country: Denmark,Year: 2015,Num of Systems: 6,RMax: 8,RPeak: 8,Total Cores: 8,GDPpC: 2,HDI: 3,Q1: 6,Q2: 6,Q3: 8,Q4: 8,Top10: 6,cluster_2
571,Country: Czech Republic,Year: 2015,Num of Systems: 10,RMax: 6,RPeak: 6,Total Cores: 6,GDPpC: 8,HDI: 7,Q1: 9,Q2: 8,Q3: 6,Q4: 5,Top10: 9,cluster_2
572,Country: Austria,Year: 2015,Num of Systems: 10,RMax: 8,RPeak: 8,Total Cores: 8,GDPpC: 3,HDI: 5,Q1: 7,Q2: 7,Q3: 8,Q4: 7,Top10: 6,cluster_2
573,Country: New Zealand,Year: 2015,Num of Systems: 10,RMax: 8,RPeak: 8,Total Cores: 9,GDPpC: 5,HDI: 5,Q1: 9,Q2: 9,Q3: 9,Q4: 10,Top10: 9,cluster_2
574,Country: Norway,Year: 2015,Num of Systems: 9,RMax: 9,RPeak: 9,Total Cores: 9,GDPpC: 1,HDI: 1,Q1: 8,Q2: 8,Q3: 9,Q4: 8,Top10: 8,cluster_2
575,Country: Mexico,Year: 2015,Num of Systems: 9,RMax: 9,RPeak: 10,Total Cores: 10,GDPpC: 9,HDI: 10,Q1: 9,Q2: 8,Q3: 6,Q4: 6,Top10: 9,cluster_2
576,Country: Bulgaria,Year: 2015,Num of Systems: 9,RMax: 9,RPeak: 9,Total Cores: 9,GDPpC: 10,HDI: 9,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
577,Country: Hungary,Year: 2015,Num of Systems: 8,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 8,HDI: 8,Q1: 10,Q2: 10,Q3: 9,Q4: 9,Top10: 10,cluster_2
578,Country: Hong Kong,Year: 2015,Num of Systems: 8,RMax: 10,RPeak: 9,Total Cores: 8,GDPpC: 4,HDI: 2,Q1: 8,Q2: 9,Q3: 10,Q4: 10,Top10: 7,cluster_2
579,Country: Croatia,Year: 2015,Num of Systems: 8,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 9,HDI: 9,Q1: 10,Q2: 10,Q3: 10,Q4: 9,Top10: 10,cluster_2
580,Country: Germany,Year: 2016,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 5,HDI: 2,Q1: 1,Q2: 1,Q3: 1,Q4: 1,Top10: 1,cluster_2
581,Country: Japan,Year: 2016,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 6,HDI: 6,Q1: 3,Q2: 1,Q3: 2,Q4: 2,Top10: 3,cluster_2
582,Country: France,Year: 2016,Num of Systems: 1,RMax: 2,RPeak: 1,Total Cores: 1,GDPpC: 7,HDI: 7,Q1: 1,Q2: 3,Q3: 3,Q4: 2,Top10: 1,cluster_2
583,Country: United Kingdom,Year: 2016,Num of Systems: 2,RMax: 1,RPeak: 2,Total Cores: 2,GDPpC: 6,HDI: 4,Q1: 1,Q2: 1,Q3: 1,Q4: 2,Top10: 1,cluster_2
584,Country: Poland,Year: 2016,Num of Systems: 2,RMax: 3,RPeak: 3,Total Cores: 3,GDPpC: 9,HDI: 9,Q1: 7,Q2: 5,Q3: 5,Q4: 4,Top10: 7,cluster_2
585,Country: Italy,Year: 2016,Num of Systems: 2,RMax: 2,RPeak: 2,Total Cores: 2,GDPpC: 7,HDI: 8,Q1: 2,Q2: 2,Q3: 2,Q4: 3,Top10: 2,cluster_2
586,Country: Russian Federation,Year: 2016,Num of Systems: 4,RMax: 4,RPeak: 4,Total Cores: 4,GDPpC: 9,HDI: 9,Q1: 7,Q2: 6,Q3: 2,Q4: 1,Top10: 9,cluster_2
587,Country: Saudi Arabia,Year: 2016,Num of Systems: 3,RMax: 3,RPeak: 3,Total Cores: 2,GDPpC: 8,HDI: 9,Q1: 9,Q2: 8,Q3: 7,Q4: 8,Top10: 9,cluster_2
588,Country: India,Year: 2016,Num of Systems: 3,RMax: 5,RPeak: 4,Total Cores: 5,GDPpC: 10,HDI: 10,Q1: 4,Q2: 2,Q3: 1,Q4: 1,Top10: 4,cluster_2
589,Country: South Korea,Year: 2016,Num of Systems: 5,RMax: 4,RPeak: 4,Total Cores: 4,GDPpC: 7,HDI: 7,Q1: 4,Q2: 3,Q3: 4,Q4: 5,Top10: 4,cluster_2
590,Country: Sweden,Year: 2016,Num of Systems: 4,RMax: 4,RPeak: 5,Total Cores: 5,GDPpC: 2,HDI: 2,Q1: 6,Q2: 6,Q3: 7,Q4: 7,Top10: 5,cluster_2
591,Country: Switzerland,Year: 2016,Num of Systems: 4,RMax: 2,RPeak: 2,Total Cores: 3,GDPpC: 1,HDI: 1,Q1: 5,Q2: 6,Q3: 6,Q4: 6,Top10: 5,cluster_2
592,Country: Austria,Year: 2016,Num of Systems: 7,RMax: 6,RPeak: 7,Total Cores: 6,GDPpC: 4,HDI: 6,Q1: 7,Q2: 9,Q3: 8,Q4: 7,Top10: 7,cluster_2
593,Country: Brazil,Year: 2016,Num of Systems: 6,RMax: 7,RPeak: 7,Total Cores: 8,GDPpC: 10,HDI: 10,Q1: 5,Q2: 4,Q3: 3,Q4: 3,Top10: 6,cluster_2
594,Country: Australia,Year: 2016,Num of Systems: 6,RMax: 5,RPeak: 5,Total Cores: 4,GDPpC: 3,HDI: 1,Q1: 2,Q2: 4,Q3: 5,Q4: 5,Top10: 2,cluster_2
595,Country: Netherlands,Year: 2016,Num of Systems: 6,RMax: 6,RPeak: 6,Total Cores: 6,GDPpC: 3,HDI: 4,Q1: 4,Q2: 5,Q3: 6,Q4: 6,Top10: 4,cluster_2
596,Country: New Zealand,Year: 2016,Num of Systems: 5,RMax: 7,RPeak: 6,Total Cores: 7,GDPpC: 6,HDI: 6,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
597,Country: Denmark,Year: 2016,Num of Systems: 7,RMax: 9,RPeak: 8,Total Cores: 9,GDPpC: 2,HDI: 3,Q1: 6,Q2: 7,Q3: 9,Q4: 9,Top10: 6,cluster_2
598,Country: Finland,Year: 2016,Num of Systems: 7,RMax: 6,RPeak: 6,Total Cores: 7,GDPpC: 4,HDI: 5,Q1: 9,Q2: 9,Q3: 9,Q4: 9,Top10: 8,cluster_2
599,Country: Canada,Year: 2016,Num of Systems: 10,RMax: 9,RPeak: 9,Total Cores: 7,GDPpC: 4,HDI: 4,Q1: 2,Q2: 2,Q3: 4,Q4: 4,Top10: 2,cluster_2
600,Country: South Africa,Year: 2016,Num of Systems: 10,RMax: 9,RPeak: 9,Total Cores: 9,GDPpC: 10,HDI: 10,Q1: 9,Q2: 7,Q3: 8,Q4: 8,Top10: 9,cluster_2
601,Country: Spain,Year: 2016,Num of Systems: 10,RMax: 8,RPeak: 9,Total Cores: 8,GDPpC: 8,HDI: 7,Q1: 3,Q2: 4,Q3: 4,Q4: 4,Top10: 3,cluster_2
602,Country: Belgium,Year: 2016,Num of Systems: 9,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 5,HDI: 5,Q1: 6,Q2: 7,Q3: 7,Q4: 7,Top10: 6,cluster_2
603,Country: Singapore,Year: 2016,Num of Systems: 9,RMax: 8,RPeak: 8,Total Cores: 9,GDPpC: 2,HDI: 3,Q1: 8,Q2: 10,Q3: 10,Q4: 10,Top10: 7,cluster_2
604,Country: Czech Republic,Year: 2016,Num of Systems: 9,RMax: 7,RPeak: 7,Total Cores: 6,GDPpC: 9,HDI: 8,Q1: 10,Q2: 8,Q3: 6,Q4: 6,Top10: 10,cluster_2
605,Country: Norway,Year: 2016,Num of Systems: 8,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 1,HDI: 1,Q1: 8,Q2: 9,Q3: 9,Q4: 9,Top10: 8,cluster_2
606,Country: Ireland,Year: 2016,Num of Systems: 8,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 1,HDI: 2,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
607,Country: Japan,Year: 2017,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 6,HDI: 6,Q1: 3,Q2: 2,Q3: 2,Q4: 2,Top10: 3,cluster_2
608,Country: Germany,Year: 2017,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 5,HDI: 2,Q1: 1,Q2: 1,Q3: 2,Q4: 1,Top10: 1,cluster_2
609,Country: France,Year: 2017,Num of Systems: 1,RMax: 2,RPeak: 1,Total Cores: 1,GDPpC: 6,HDI: 7,Q1: 1,Q2: 3,Q3: 3,Q4: 2,Top10: 1,cluster_2
610,Country: United Kingdom,Year: 2017,Num of Systems: 2,RMax: 1,RPeak: 2,Total Cores: 2,GDPpC: 6,HDI: 4,Q1: 1,Q2: 1,Q3: 1,Q4: 3,Top10: 1,cluster_2
611,Country: Italy,Year: 2017,Num of Systems: 3,RMax: 3,RPeak: 2,Total Cores: 2,GDPpC: 7,HDI: 8,Q1: 3,Q2: 2,Q3: 3,Q4: 3,Top10: 3,cluster_2
612,Country: Netherlands,Year: 2017,Num of Systems: 2,RMax: 5,RPeak: 5,Total Cores: 5,GDPpC: 3,HDI: 3,Q1: 5,Q2: 5,Q3: 5,Q4: 7,Top10: 4,cluster_2
613,Country: Sweden,Year: 2017,Num of Systems: 4,RMax: 5,RPeak: 6,Total Cores: 5,GDPpC: 3,HDI: 3,Q1: 5,Q2: 6,Q3: 7,Q4: 8,Top10: 5,cluster_2
614,Country: Canada,Year: 2017,Num of Systems: 4,RMax: 5,RPeak: 4,Total Cores: 3,GDPpC: 4,HDI: 4,Q1: 2,Q2: 3,Q3: 4,Q4: 5,Top10: 2,cluster_2
615,Country: Poland,Year: 2017,Num of Systems: 3,RMax: 4,RPeak: 5,Total Cores: 5,GDPpC: 9,HDI: 8,Q1: 6,Q2: 5,Q3: 5,Q4: 4,Top10: 7,cluster_2
616,Country: South Korea,Year: 2017,Num of Systems: 3,RMax: 3,RPeak: 4,Total Cores: 4,GDPpC: 7,HDI: 6,Q1: 4,Q2: 4,Q3: 4,Q4: 4,Top10: 4,cluster_2
617,Country: Australia,Year: 2017,Num of Systems: 6,RMax: 6,RPeak: 5,Total Cores: 4,GDPpC: 2,HDI: 1,Q1: 2,Q2: 3,Q3: 5,Q4: 5,Top10: 2,cluster_2
618,Country: Saudi Arabia,Year: 2017,Num of Systems: 5,RMax: 3,RPeak: 3,Total Cores: 3,GDPpC: 8,HDI: 9,Q1: 9,Q2: 8,Q3: 8,Q4: 9,Top10: 9,cluster_2
619,Country: Ireland,Year: 2017,Num of Systems: 5,RMax: 7,RPeak: 7,Total Cores: 7,GDPpC: 1,HDI: 2,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
620,Country: India,Year: 2017,Num of Systems: 5,RMax: 7,RPeak: 7,Total Cores: 7,GDPpC: 10,HDI: 10,Q1: 4,Q2: 1,Q3: 1,Q4: 1,Top10: 5,cluster_2
621,Country: Russian Federation,Year: 2017,Num of Systems: 7,RMax: 6,RPeak: 6,Total Cores: 6,GDPpC: 9,HDI: 9,Q1: 7,Q2: 5,Q3: 1,Q4: 1,Top10: 8,cluster_2
622,Country: Switzerland,Year: 2017,Num of Systems: 6,RMax: 2,RPeak: 3,Total Cores: 3,GDPpC: 1,HDI: 1,Q1: 5,Q2: 6,Q3: 6,Q4: 6,Top10: 5,cluster_2
623,Country: Austria,Year: 2017,Num of Systems: 7,RMax: 9,RPeak: 9,Total Cores: 8,GDPpC: 3,HDI: 6,Q1: 7,Q2: 8,Q3: 9,Q4: 7,Top10: 7,cluster_2
624,Country: Finland,Year: 2017,Num of Systems: 7,RMax: 7,RPeak: 7,Total Cores: 8,GDPpC: 4,HDI: 5,Q1: 8,Q2: 9,Q3: 9,Q4: 9,Top10: 8,cluster_2
625,Country: Norway,Year: 2017,Num of Systems: 10,RMax: 10,RPeak: 10,Total Cores: 9,GDPpC: 1,HDI: 1,Q1: 8,Q2: 9,Q3: 9,Q4: 9,Top10: 7,cluster_2
626,Country: Mexico,Year: 2017,Num of Systems: 10,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 10,HDI: 10,Q1: 9,Q2: 7,Q3: 6,Q4: 6,Top10: 10,cluster_2
627,Country: Spain,Year: 2017,Num of Systems: 10,RMax: 4,RPeak: 3,Total Cores: 6,GDPpC: 8,HDI: 7,Q1: 3,Q2: 4,Q3: 3,Q4: 3,Top10: 3,cluster_2
628,Country: Singapore,Year: 2017,Num of Systems: 9,RMax: 9,RPeak: 9,Total Cores: 9,GDPpC: 2,HDI: 3,Q1: 7,Q2: 10,Q3: 10,Q4: 10,Top10: 6,cluster_2
629,Country: South Africa,Year: 2017,Num of Systems: 9,RMax: 9,RPeak: 9,Total Cores: 9,GDPpC: 10,HDI: 10,Q1: 9,Q2: 7,Q3: 8,Q4: 8,Top10: 9,cluster_2
630,Country: Taiwan,Year: 2017,Num of Systems: 9,RMax: 8,RPeak: 8,Total Cores: 10,,,Q1: 6,Q2: 7,Q3: 7,Q4: 7,Top10: 6,cluster_2
631,Country: Czech Republic,Year: 2017,Num of Systems: 8,RMax: 8,RPeak: 8,Total Cores: 7,GDPpC: 8,HDI: 8,Q1: 10,Q2: 9,Q3: 7,Q4: 5,Top10: 10,cluster_2
632,Country: New Zealand,Year: 2017,Num of Systems: 8,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 5,HDI: 5,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 9,cluster_2
633,Country: Japan,Year: 2018,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 6,HDI: 6,Q1: 3,Q2: 2,Q3: 1,Q4: 2,Top10: 3,cluster_2
634,Country: United Kingdom,Year: 2018,Num of Systems: 1,RMax: 2,RPeak: 2,Total Cores: 1,GDPpC: 5,HDI: 4,Q1: 1,Q2: 1,Q3: 1,Q4: 2,Top10: 1,cluster_2
635,Country: France,Year: 2018,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 6,HDI: 7,Q1: 2,Q2: 3,Q3: 3,Q4: 3,Top10: 2,cluster_2
636,Country: Germany,Year: 2018,Num of Systems: 2,RMax: 1,RPeak: 1,Total Cores: 2,GDPpC: 4,HDI: 2,Q1: 1,Q2: 1,Q3: 2,Q4: 1,Top10: 1,cluster_2
637,Country: Ireland,Year: 2018,Num of Systems: 2,RMax: 3,RPeak: 3,Total Cores: 3,GDPpC: 1,HDI: 2,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
638,Country: Canada,Year: 2018,Num of Systems: 3,RMax: 4,RPeak: 4,Total Cores: 4,GDPpC: 4,HDI: 4,Q1: 1,Q2: 3,Q3: 4,Q4: 5,Top10: 2,cluster_2
639,Country: South Korea,Year: 2018,Num of Systems: 4,RMax: 3,RPeak: 3,Total Cores: 3,GDPpC: 7,HDI: 6,Q1: 4,Q2: 4,Q3: 5,Q4: 4,Top10: 4,cluster_2
640,Country: Italy,Year: 2018,Num of Systems: 3,RMax: 2,RPeak: 2,Total Cores: 2,GDPpC: 7,HDI: 8,Q1: 3,Q2: 2,Q3: 3,Q4: 3,Top10: 3,cluster_2
641,Country: Netherlands,Year: 2018,Num of Systems: 3,RMax: 5,RPeak: 5,Total Cores: 4,GDPpC: 3,HDI: 4,Q1: 5,Q2: 5,Q3: 6,Q4: 6,Top10: 4,cluster_2
642,Country: Australia,Year: 2018,Num of Systems: 4,RMax: 6,RPeak: 6,Total Cores: 6,GDPpC: 2,HDI: 1,Q1: 2,Q2: 3,Q3: 5,Q4: 6,Top10: 1,cluster_2
643,Country: Poland,Year: 2018,Num of Systems: 6,RMax: 7,RPeak: 8,Total Cores: 7,GDPpC: 9,HDI: 8,Q1: 7,Q2: 6,Q3: 6,Q4: 5,Top10: 7,cluster_2
644,Country: India,Year: 2018,Num of Systems: 5,RMax: 6,RPeak: 6,Total Cores: 5,GDPpC: 10,HDI: 10,Q1: 4,Q2: 1,Q3: 1,Q4: 1,Top10: 5,cluster_2
